groupId,name,id,urlkey
18247884,"Technology Startups",108403,"technology-startups"
18247884,"CTO",141917,"cto"
3985622,"Open Source",563,"opensource"
3985622,"Robotics",682,"robotics"
3985622,"Electronics",7848,"electronics"
3985622,"New Technology",9696,"newtech"
3985622,"DIY (Do It Yourself)",10438,"diy"
3985622,"Hacking",21123,"hacking"
3985622,"Wireless Communications",36874,"wireless-communications"
3985622,"Arduino",39012,"arduino"
3985622,"Makers",43887,"makers"
3985622,"Open Data",60043,"open-data"
3985622,"Internet of Things",79740,"internet-of-things"
3985622,"Sensors",146008,"sensors"
3985622,"Open Infrastructure",483612,"open-infrastructure"
3985622,"Remote Monitoring of Sensors",786792,"remote-monitoring-of-sensors"
3985622,"Smart Sensors",871222,"smart-sensors"
18047192,"Open Source",563,"opensource"
18047192,"Software Development",3833,"softwaredev"
18047192,"Big Data",18062,"big-data"
18047192,"Mobile Development",21441,"mobile-development"
18047192,"Database Development",21506,"database-development"
18047192,"Machine Learning",29971,"machine-learning"
18047192,"Computer programming",48471,"computer-programming"
18047192,"NoSQL",58162,"nosql"
18047192,"Distributed Systems",113032,"distributed-systems"
6060252,"Education & Technology",7203,"edtech"
6060252,"Social",10581,"social"
6060252,"Technical Analysis",17232,"technical-analysis"
6060252,"Data Analytics",30928,"data-analytics"
6060252,"Predictive Analytics",38458,"predictive-analytics"
6060252,"Northwestern University Alumni",42393,"northwestern-university-alumni"
18888926,"Open Source",563,"opensource"
18888926,"Data Management",10494,"datamanagement"
18888926,"Business Intelligence",10538,"businessintell"
18888926,"Hadoop",18060,"hadoop"
18888926,"Machine Learning",29971,"machine-learning"
18888926,"Data Analytics",30928,"data-analytics"
18888926,"Data Visualization",37381,"data-visualization"
18888926,"Predictive Analytics",38458,"predictive-analytics"
18888926,"Data Mining",55324,"data-mining"
18888926,"Business Analytics",98842,"business-analytics"
18888926,"Data Science",102811,"data-science"
18888926,"Big Data Analytics",383411,"big-data-analytics"
18888926,"Snowplow",1509862,"snowplow"
1818849,"Open Source",563,"opensource"
1818849,"Software Development",3833,"softwaredev"
1818849,"New Technology",9696,"newtech"
1818849,"Technology",10579,"technology"
1818849,"Cloud Computing",15167,"cloud-computing"
1818849,"Web Development",15582,"web-development"
1818849,"Big Data",18062,"big-data"
1818849,"Web Analytics",24439,"web-analytics"
1818849,"Data Analytics",30928,"data-analytics"
1818849,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
1818849,"Data Visualization",37381,"data-visualization"
1818849,"Predictive Analytics",38458,"predictive-analytics"
1818849,"Data Mining",55324,"data-mining"
1818849,"DevOps",87614,"devops"
1818849,"Data Science",102811,"data-science"
1818849,"Big Data Analytics",383411,"big-data-analytics"
1333474,"Open Source",563,"opensource"
1333474,"Python",1064,"python"
1333474,"Software Development",3833,"softwaredev"
1333474,"Web Technology",10209,"web"
1333474,"Django",10553,"django"
1333474,"Web Development",15582,"web-development"
1333474,"Computer programming",48471,"computer-programming"
1333474,"Python Web Development",917242,"python-web-development"
19433699,"Cloud Computing",15167,"cloud-computing"
19433699,"Big Data",18062,"big-data"
19433699,"Six Sigma",19672,"six-sigma"
19433699,"PaaS (Platform as a Service)",31197,"paas"
19433699,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
19433699,"Platform as a Service",47240,"platform-as-a-service"
19433699,"Business Process Management",49337,"business-process-management"
19433699,"Growth & Profitability",98561,"growth-profitability"
19433699,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
19433699,"Solution Architect",1439972,"solution-architect"
19253477,"Open Source",563,"opensource"
19253477,"System Administration",2109,"sysadmin"
19253477,"Web Technology",10209,"web"
19253477,"Cloud Computing",15167,"cloud-computing"
19253477,"Software Engineering",16325,"software-engineering"
19253477,"Virtualization",20479,"virtualization"
19253477,"High Scalability Computing",24410,"high-scalability-computing"
19253477,"Continuous Integration",27922,"continuous-integration"
19253477,"Configuration Management",46810,"configuration-management"
19253477,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
19253477,"Application Performance Monitoring",687892,"application-performance-monitoring"
19253477,"Performance Tuning & Optimization",1465702,"performance-tuning-optimization"
13463782,"Customer Service",2280,"customerservice"
13463782,"Education & Technology",7203,"edtech"
13463782,"Education",8476,"education"
13463782,"Cloud Computing",15167,"cloud-computing"
13463782,"Client Aquisition and Retention",17392,"client-aquisition-and-retention"
13463782,"Learning",18296,"learning"
13463782,"User Experience",19243,"user-experience"
13463782,"Usability",26938,"usability"
13463782,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
13463782,"UX Design",61781,"ux-design"
13463782,"Customer Experience Management",545252,"customer-experience-management"
13463782,"Customer Retention",827502,"customer-retention"
13463782,"customer success",1013842,"customer-success"
13463782,"Customer Success Management",1456762,"customer-success-management"
2287851,"Open Source",563,"opensource"
2287851,"Robotics",682,"robotics"
2287851,"Software Development",3833,"softwaredev"
2287851,"Electronics",7848,"electronics"
2287851,"New Technology",9696,"newtech"
2287851,"Microcontrollers",9903,"microcontroller"
2287851,"DIY (Do It Yourself)",10438,"diy"
2287851,"Collaboration",21067,"collaboration"
2287851,"Hacking",21123,"hacking"
2287851,"Arduino",39012,"arduino"
2287851,"Makers",43887,"makers"
2287851,"Computer programming",48471,"computer-programming"
2287851,"Knowledge Sharing",65780,"knowledge-sharing"
2287851,"Makerspaces",101438,"makerspaces"
2287851,"Art & Technology",112316,"art-technology"
10164462,"Open Source",563,"opensource"
10164462,"JavaScript",7029,"javascript"
10164462,"Web Development",15582,"web-development"
10164462,"JQuery",16137,"jquery"
10164462,"Mobile Technology",16216,"mobile-technology"
10164462,"Computer programming",48471,"computer-programming"
10164462,"JavaScript Libraries",56555,"javascript-libraries"
10164462,"HTML5",78565,"html5"
10164462,"JavaScript Frameworks",85951,"javascript-frameworks"
10164462,"Front-end Development",100479,"front-end-development"
10164462,"JavaScript Applications",964072,"javascript-applications"
3746032,"Data Management",10494,"datamanagement"
3746032,"Business Intelligence",10538,"businessintell"
3746032,"Cloud Computing",15167,"cloud-computing"
3746032,"Hadoop",18060,"hadoop"
3746032,"Big Data",18062,"big-data"
3746032,"High Scalability Computing",24410,"high-scalability-computing"
3746032,"MapReduce",27591,"mapreduce"
3746032,"Machine Learning",29971,"machine-learning"
3746032,"Data Analytics",30928,"data-analytics"
3746032,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
3746032,"Data Visualization",37381,"data-visualization"
3746032,"Predictive Analytics",38458,"predictive-analytics"
3746032,"Computer programming",48471,"computer-programming"
3746032,"Data Mining",55324,"data-mining"
3746032,"NoSQL",58162,"nosql"
3250422,"Open Source",563,"opensource"
3250422,"Graphic Design",781,"graphicdesign"
3250422,"Art",1502,"art"
3250422,"Software Development",3833,"softwaredev"
3250422,"JavaScript",7029,"javascript"
3250422,"New Technology",9696,"newtech"
3250422,"Web Technology",10209,"web"
3250422,"Technology",10579,"technology"
3250422,"Web Development",15582,"web-development"
3250422,"Big Data",18062,"big-data"
3250422,"Data Analytics",30928,"data-analytics"
3250422,"Data Visualization",37381,"data-visualization"
3250422,"Computer programming",48471,"computer-programming"
3250422,"HTML5",78565,"html5"
3250422,"d3.js",921262,"d3-js"
19908861,"Database Professionals",1245,"databasepro"
19908861,"New Technology",9696,"newtech"
19908861,"Data Management",10494,"datamanagement"
19908861,"Hadoop",18060,"hadoop"
19908861,"Big Data",18062,"big-data"
19908861,"Data Analytics",30928,"data-analytics"
19908861,"Internet of Things",79740,"internet-of-things"
19908861,"Sensors",146008,"sensors"
19908861,"Wearable Technologies",454182,"wearable-technologies"
19908861,"Smart Sensors",871222,"smart-sensors"
19908861,"Test Data Management",921092,"test-data-management"
14156032,"Java",189,"java"
14156032,"Artificial Intelligence",456,"ai"
14156032,"Open Source",563,"opensource"
14156032,"Robotics",682,"robotics"
14156032,"Python",1064,"python"
14156032,"Software Development",3833,"softwaredev"
14156032,"New Technology",9696,"newtech"
14156032,"Programming Languages",17628,"programming-languages"
14156032,"Big Data",18062,"big-data"
14156032,"Natural Language Processing",24553,"natural-language-processing"
14156032,"Machine Learning",29971,"machine-learning"
14156032,"Data Analytics",30928,"data-analytics"
14156032,"Computer programming",48471,"computer-programming"
14156032,"Data Mining",55324,"data-mining"
14156032,"Deep Learning",1456952,"deep-learning"
16922882,"Open Source",563,"opensource"
16922882,"Big Data",18062,"big-data"
16922882,"Database Development",21506,"database-development"
16922882,"Data Analytics",30928,"data-analytics"
5918982,"Open Source",563,"opensource"
5918982,"Art",1502,"art"
5918982,"Big Data",18062,"big-data"
5918982,"Data Visualization",37381,"data-visualization"
5918982,"Data Mining",55324,"data-mining"
5918982,"Social CRM",75972,"social-crm"
5918982,"Big Data Analytics",383411,"big-data-analytics"
5918982,"What's new with BIG DATA?",601702,"whats-new-with-big-data"
5918982,"Big Data for social media",1056662,"big-data-for-social-media"
5918982,"Federated discovery of big data",1056672,"federated-discovery-of-big-data"
7151882,"Hadoop",18060,"hadoop"
7151882,"Big Data",18062,"big-data"
7151882,"MapReduce",27591,"mapreduce"
7151882,"Hive",61679,"hive"
7151882,"HDFS",61682,"hdfs"
7151882,"Real Time Analytics",87938,"real-time-analytics"
7151882,"MongoDB",121802,"mongodb"
7151882,"Flume",169719,"flume"
7151882,"Apache Pig",233811,"apache-pig"
7151882,"Big Data Analytics",383411,"big-data-analytics"
7151882,"APache HBase",1116052,"apache-hbase"
7151882,"Apache Sqoop",1116072,"apache-sqoop"
7151882,"Couchbase",1162662,"couchbase"
1696017,"Web Standards",417,"webstandards"
1696017,"Open Source",563,"opensource"
1696017,"Web Design",659,"webdesign"
1696017,"Software Development",3833,"softwaredev"
1696017,"JavaScript",7029,"javascript"
1696017,"New Technology",9696,"newtech"
1696017,"Rich Internet Applications",9886,"ria"
1696017,"Web Technology",10209,"web"
1696017,"Technology",10579,"technology"
1696017,"Mobile Technology",16216,"mobile-technology"
1696017,"Mobile Development",21441,"mobile-development"
1696017,"Computer programming",48471,"computer-programming"
1696017,"HTML5",78565,"html5"
1696017,"CSS3",78566,"css3"
1696017,"Internet Online & Web Technology",788002,"internet-online-web-technology"
9273622,"Artificial Intelligence",456,"ai"
9273622,"Business Intelligence",10538,"businessintell"
9273622,"Hadoop",18060,"hadoop"
9273622,"Big Data",18062,"big-data"
9273622,"Natural Language Processing",24553,"natural-language-processing"
9273622,"Machine Learning",29971,"machine-learning"
9273622,"Data Analytics",30928,"data-analytics"
9273622,"Data Visualization",37381,"data-visualization"
9273622,"Predictive Analytics",38458,"predictive-analytics"
9273622,"neural networks",39679,"neural-networks"
9273622,"Data Mining",55324,"data-mining"
9273622,"Data Science",102811,"data-science"
9273622,"Big Data Analytics",383411,"big-data-analytics"
19622167,"Open Source",563,"opensource"
19622167,"Software Development",3833,"softwaredev"
19622167,"Cloud Computing",15167,"cloud-computing"
19622167,"Hadoop",18060,"hadoop"
19622167,"Big Data",18062,"big-data"
19622167,"Amazon Web Services",20398,"amazon-web-services"
19622167,"MapReduce",27591,"mapreduce"
19622167,"Machine Learning",29971,"machine-learning"
19622167,"Data Analytics",30928,"data-analytics"
19622167,"Data Visualization",37381,"data-visualization"
19622167,"Predictive Analytics",38458,"predictive-analytics"
19622167,"Stream Processing",1438362,"stream-processing"
19622167,"Apache Spark",1471442,"apache-spark"
19622167,"Apache Flink",1505717,"apache-flink"
19622167,"Apache Apex",1507846,"apache-apex"
16927002,"Open Source",563,"opensource"
16927002,"JavaScript",7029,"javascript"
16927002,"HTML5",78565,"html5"
16927002,"JavaScript Frameworks",85951,"javascript-frameworks"
16927002,"nodeJS",101960,"nodejs"
19134748,"Data Management",10494,"datamanagement"
19134748,"Business Intelligence",10538,"businessintell"
19134748,"Hadoop",18060,"hadoop"
19134748,"Big Data",18062,"big-data"
19134748,"Semantic Technologies",27882,"semantic-technologies"
19134748,"Machine Learning",29971,"machine-learning"
19134748,"Data Analytics",30928,"data-analytics"
19134748,"Data Visualization",37381,"data-visualization"
19134748,"Computer programming",48471,"computer-programming"
19134748,"Data Mining",55324,"data-mining"
19134748,"Business Analytics",98842,"business-analytics"
19134748,"Distributed Systems",113032,"distributed-systems"
19134748,"Spreadsheets",332211,"spreadsheets"
19134748,"Big Data Analytics",383411,"big-data-analytics"
19134748,"Apache Spark",1471442,"apache-spark"
20353312,"Artificial Intelligence",456,"ai"
20353312,"Business Strategy",17635,"business-strategy"
20353312,"User Experience",19243,"user-experience"
20353312,"Entrepreneurship",19882,"entrepreneurship"
20353312,"Startup Businesses",21681,"startup-businesses"
20353312,"Machine Learning",29971,"machine-learning"
20353312,"Product Development",42012,"product-development"
20353312,"Image Processing",47490,"image-processing"
20353312,"Technology Startups",108403,"technology-startups"
20353312,"Computer Vision",126717,"computer-vision"
20353312,"machine vision",150896,"machine-vision"
20353312,"OpenCV",1015222,"opencv"
20353312,"image analysis",1202302,"image-analysis"
20353312,"Deep Learning",1456952,"deep-learning"
